   0.0000   0.0000   0.0000   0.0000  15.2586   5.2651 -26.5753  13.7444   2.9797
   0.0000   0.0000   0.0000   0.0000  15.2909   5.2767 -26.5985  13.7718   2.9731
   0.0000   0.0000   0.0000   0.0000  15.3232   5.2883 -26.6216  13.7991   2.9665
   0.0000   0.0000   0.0000   0.0000  15.3555   5.2998 -26.6447  13.8265   2.9599
   0.0000   0.0000   0.0000   0.0000  15.3878   5.3114 -26.6678  13.8539   2.9533
   0.0000   0.0000   0.0000   0.0000  15.4201   5.3230 -26.6909  13.8812   2.9467
   0.0000   0.0000   0.0000   0.0000  15.4524   5.3346 -26.7140  13.9086   2.9401
   0.0000   0.0000   0.0000   0.0000  15.4847   5.3462 -26.7372  13.9360   2.9335
   0.0000   0.0000   0.0000   0.0000  15.5170   5.3578 -26.7603  13.9633   2.9269
   0.0000   0.0000   0.0000   0.0000  15.5492   5.3693 -26.7834  13.9907   2.9203
   0.0000   0.0000   0.0000   0.0000  15.5815   5.3809 -26.8065  14.0181   2.9138
   0.0000   0.0000   0.0000   0.0000  15.6138   5.3925 -26.8296  14.0455   2.9072
   0.0000   0.0000   0.0000   0.0000  15.6461   5.4041 -26.8527  14.0728   2.9006
   0.0000   0.0000   0.0000   0.0000  15.6784   5.4157 -26.8759  14.1002   2.8940
   0.0000   0.0000   0.0000   0.0000  15.7107   5.4273 -26.8990  14.1276   2.8874
   0.0000   0.0000   0.0000   0.0000  15.7430   5.4388 -26.9221  14.1549   2.8808
   0.0000   0.0000   0.0000   0.0000  15.7753   5.4504 -26.9452  14.1823   2.8742
   0.0000   0.0000   0.0000   0.0000  15.8075   5.4620 -26.9683  14.2097   2.8676
   0.0000   0.0000   0.0000   0.0000  15.8398   5.4736 -26.9914  14.2370   2.8610
   0.0000   0.0000   0.0000   0.0000  15.8721   5.4852 -27.0146  14.2644   2.8544
   0.0000   0.0000   0.0000   0.0000  15.9044   5.4968 -27.0377  14.2918   2.8478
   0.0000   0.0000   0.0000   0.0000  15.9367   5.5083 -27.0608  14.3191   2.8412
   0.0000   0.0000   0.0000   0.0000  15.9690   5.5199 -27.0839  14.3465   2.8346
   0.0000   0.0000   0.0000   0.0000  16.0013   5.5315 -27.1070  14.3739   2.8281
   0.0000   0.0000   0.0000   0.0000  16.0336   5.5431 -27.1301  14.4012   2.8215
   0.0000   0.0000   0.0000   0.0000  16.0659   5.5547 -27.1533  14.4286   2.8149
   0.0000   0.0000   0.0000   0.0000  16.0981   5.5663 -27.1764  14.4560   2.8083
   0.0000   0.0000   0.0000   0.0000  16.1304   5.5781 -27.1997  14.4832   2.8017
   0.0000   0.0000   0.0000   0.0000  16.1627   5.5902 -27.2231  14.5105   2.7951
   0.0000   0.0000   0.0000   0.0000  16.1938   5.6024 -27.2465  14.5375   2.7884
   0.0000   0.0000   0.0000   0.0000  16.2238   5.6143 -27.2698  14.5643   2.7818
   0.0000   0.0000   0.0000   0.0000  16.2523   5.6260 -27.2931  14.5912   2.7752
   0.0000   0.0000   0.0000   0.0000  16.2793   5.6378 -27.3161  14.6176   2.7685
   0.0000   0.0000   0.0000   0.0000  16.3047   5.6497 -27.3378  14.6426   2.7616
   0.0000   0.0000   0.0000   0.0000  16.3292   5.6618 -27.3594  14.6677   2.7547
   0.0000   0.0000   0.0000   0.0000  16.3534   5.6739 -27.3782  14.6904   2.7470
   0.0000   0.0000   0.0000   0.0000  16.3769   5.6859 -27.3924  14.7093   2.7385
   0.0000   0.0000   0.0000   0.0000  16.3988   5.6977 -27.4016  14.7246   2.7285
   0.0000   0.0000   0.0000   0.0000  16.4199   5.7094 -27.4100  14.7421   2.7153
   0.0000   0.0000   0.0000   0.0000  16.4407   5.7209 -27.4155  14.7578   2.7012
   0.0000   0.0000   0.0000   0.0000  16.4605   5.7326 -27.4084  14.7606   2.6870
   0.0000   0.0000   0.0000   0.0000  16.4797   5.7443 -27.3867  14.7510   2.6707
   0.0000   0.0000   0.0000   0.0000  16.4975   5.7561 -27.3532  14.7299   2.6537
   0.0000   0.0000   0.0000   0.0000  16.5139   5.7679 -27.3195  14.7090   2.6363
   0.0000   0.0000   0.0000   0.0000  16.5280   5.7797 -27.2846  14.6875   2.6182
   0.0000   0.0000   0.0000   0.0000  16.5397   5.7915 -27.2497  14.6660   2.5999
   0.0000   0.0000   0.0000   0.0000  16.5505   5.8028 -27.2133  14.6455   2.5792
   0.0000   0.0000   0.0000   0.0000  16.5607   5.8138 -27.1762  14.6274   2.5577
   0.0000   0.0000   0.0000   0.0000  16.5708   5.8247 -27.1391  14.6097   2.5362
