   0.0000   0.0000   0.0000   0.0000  23.6165  12.9599  -2.6135 -15.0375 -23.9725
   0.0000   0.0000   0.0000   0.0000  23.6016  12.9558  -2.6086 -15.0270 -23.9580
   0.0000   0.0000   0.0000   0.0000  23.5867  12.9516  -2.6038 -15.0165 -23.9435
   0.0000   0.0000   0.0000   0.0000  23.5719  12.9475  -2.5989 -15.0059 -23.9290
   0.0000   0.0000   0.0000   0.0000  23.5570  12.9433  -2.5940 -14.9954 -23.9145
   0.0000   0.0000   0.0000   0.0000  23.5422  12.9392  -2.5892 -14.9848 -23.9000
   0.0000   0.0000   0.0000   0.0000  23.5273  12.9350  -2.5843 -14.9743 -23.8855
   0.0000   0.0000   0.0000   0.0000  23.5124  12.9309  -2.5795 -14.9637 -23.8710
   0.0000   0.0000   0.0000   0.0000  23.4976  12.9267  -2.5746 -14.9532 -23.8565
   0.0000   0.0000   0.0000   0.0000  23.4827  12.9226  -2.5698 -14.9426 -23.8420
   0.0000   0.0000   0.0000   0.0000  23.4679  12.9184  -2.5649 -14.9321 -23.8276
   0.0000   0.0000   0.0000   0.0000  23.4530  12.9143  -2.5600 -14.9216 -23.8131
   0.0000   0.0000   0.0000   0.0000  23.4381  12.9101  -2.5552 -14.9110 -23.7986
   0.0000   0.0000   0.0000   0.0000  23.4236  12.9060  -2.5506 -14.9005 -23.7841
   0.0000   0.0000   0.0000   0.0000  23.4089  12.9019  -2.5461 -14.8899 -23.7696
   0.0000   0.0000   0.0000   0.0000  23.3942  12.8982  -2.5418 -14.8794 -23.7551
   0.0000   0.0000   0.0000   0.0000  23.3795  12.8948  -2.5378 -14.8689 -23.7406
   0.0000   0.0000   0.0000   0.0000  23.3647  12.8917  -2.5340 -14.8584 -23.7258
   0.0000   0.0000   0.0000   0.0000  23.3498  12.8891  -2.5306 -14.8478 -23.7109
   0.0000   0.0000   0.0000   0.0000  23.3349  12.8867  -2.5275 -14.8372 -23.6961
   0.0000   0.0000   0.0000   0.0000  23.3202  12.8844  -2.5246 -14.8265 -23.6812
   0.0000   0.0000   0.0000   0.0000  23.3055  12.8821  -2.5217 -14.8154 -23.6667
   0.0000   0.0000   0.0000   0.0000  23.2908  12.8800  -2.5190 -14.8043 -23.6523
   0.0000   0.0000   0.0000   0.0000  23.2761  12.8783  -2.5166 -14.7929 -23.6382
   0.0000   0.0000   0.0000   0.0000  23.2611  12.8765  -2.5141 -14.7815 -23.6238
   0.0000   0.0000   0.0000   0.0000  23.2461  12.8747  -2.5116 -14.7701 -23.6080
   0.0000   0.0000   0.0000   0.0000  23.2307  12.8730  -2.5090 -14.7585 -23.5906
   0.0000   0.0000   0.0000   0.0000  23.2152  12.8712  -2.5064 -14.7469 -23.5725
   0.0000   0.0000   0.0000   0.0000  23.1998  12.8694  -2.5037 -14.7353 -23.5535
   0.0000   0.0000   0.0000   0.0000  23.1844  12.8679  -2.5013 -14.7236 -23.5340
   0.0000   0.0000   0.0000   0.0000  23.1689  12.8665  -2.4988 -14.7118 -23.5144
   0.0000   0.0000   0.0000   0.0000  23.1537  12.8647  -2.4964 -14.7000 -23.4947
   0.0000   0.0000   0.0000   0.0000  23.1385  12.8629  -2.4939 -14.6881 -23.4751
   0.0000   0.0000   0.0000   0.0000  23.1233  12.8612  -2.4915 -14.6762 -23.4553
   0.0000   0.0000   0.0000   0.0000  23.1081  12.8600  -2.4895 -14.6643 -23.4352
