   0.0000   0.0000   0.0000   0.0000  59.7224  39.2667  31.1959 -17.4378 -11.4166
   0.0000   0.0000   0.0000   0.0000  59.4213  38.9762  31.2556 -17.0054 -11.3913
   0.0000   0.0000   0.0000   0.0000  59.1201  38.6856  31.3152 -16.5730 -11.3661
   0.0000   0.0000   0.0000   0.0000  58.8189  38.3950  31.3748 -16.1406 -11.3408
   0.0000   0.0000   0.0000   0.0000  58.5177  38.1045  31.4345 -15.7081 -11.3155
   0.0000   0.0000   0.0000   0.0000  58.2165  37.8139  31.4941 -15.2757 -11.2903
   0.0000   0.0000   0.0000   0.0000  57.9153  37.5233  31.5537 -14.8433 -11.2650
   0.0000   0.0000   0.0000   0.0000  57.6142  37.2327  31.6134 -14.4108 -11.2397
   0.0000   0.0000   0.0000   0.0000  57.3130  36.9422  31.6730 -13.9784 -11.2145
   0.0000   0.0000   0.0000   0.0000  57.0118  36.6516  31.7326 -13.5460 -11.1892
   0.0000   0.0000   0.0000   0.0000  56.7106  36.3610  31.7923 -13.1135 -11.1639
   0.0000   0.0000   0.0000   0.0000  56.4094  36.0705  31.8519 -12.6811 -11.1387
   0.0000   0.0000   0.0000   0.0000  56.1083  35.7799  31.9115 -12.2487 -11.1134
   0.0000   0.0000   0.0000   0.0000  55.8423  35.4861  31.9466 -11.7720 -11.1329
   0.0000   0.0000   0.0000   0.0000  55.6130  35.1915  31.9494 -11.2629 -11.1852
   0.0000   0.0000   0.0000   0.0000  55.4116  34.8992  31.9220 -10.7519 -11.2390
   0.0000   0.0000   0.0000   0.0000  55.2104  34.6315  31.8676 -10.2411 -11.2932
   0.0000   0.0000   0.0000   0.0000  55.0127  34.3892  31.7770  -9.7306 -11.3472
   0.0000   0.0000   0.0000   0.0000  54.8225  34.1635  31.6538  -9.2204 -11.4049
   0.0000   0.0000   0.0000   0.0000  54.6306  33.9286  31.5131  -8.7131 -11.4688
   0.0000   0.0000   0.0000   0.0000  54.4137  33.7191  31.3048  -8.2123 -11.5365
   0.0000   0.0000   0.0000   0.0000  54.1676  33.5398  31.0196  -7.7209 -11.6057
   0.0000   0.0000   0.0000   0.0000  53.8795  33.3407  30.7086  -7.2351 -11.6720
   0.0000   0.0000   0.0000   0.0000  53.5324  33.1400  30.3735  -6.7636 -11.7264
   0.0000   0.0000   0.0000   0.0000  53.1081  32.9695  29.9901  -6.3127 -11.7657
   0.0000   0.0000   0.0000   0.0000  52.5956  32.8438  29.5374  -5.8850 -11.7853
   0.0000   0.0000   0.0000   0.0000  52.0167  32.7294  29.0565  -5.4870 -11.7866
   0.0000   0.0000   0.0000   0.0000  51.4187  32.5936  28.5824  -5.1233 -11.7604
   0.0000   0.0000   0.0000   0.0000  50.8059  32.4617  28.1083  -4.7942 -11.6844
   0.0000   0.0000   0.0000   0.0000  50.1740  32.3471  27.6677  -4.5326 -11.5377
   0.0000   0.0000   0.0000   0.0000  49.5414  32.2244  27.2977  -4.3535 -11.3402
   0.0000   0.0000   0.0000   0.0000  48.9213  32.0973  26.9587  -4.2156 -11.1051
   0.0000   0.0000   0.0000   0.0000  48.3295  31.9503  26.6424  -4.0941 -10.8617
   0.0000   0.0000   0.0000   0.0000  47.7735  31.7719  26.3416  -3.9677 -10.6340
   0.0000   0.0000   0.0000   0.0000  47.2527  31.5487  26.0942  -3.8664 -10.4181
   0.0000   0.0000   0.0000   0.0000  46.7583  31.2885  25.8860  -3.7691 -10.2182
   0.0000   0.0000   0.0000   0.0000  46.2610  31.0181  25.7002  -3.6525 -10.0367
