 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
 0 0 0131312131313
