   0.0000   0.0000   0.0000   0.0000   0.9237 -36.9574  -4.5312  12.4521  16.4289
   0.0000   0.0000   0.0000   0.0000   0.9092 -36.7919  -4.4611  12.3287  16.3737
   0.0000   0.0000   0.0000   0.0000   0.8947 -36.6247  -4.3895  12.2118  16.3102
   0.0000   0.0000   0.0000   0.0000   0.8798 -36.4519  -4.3197  12.0956  16.2466
   0.0000   0.0000   0.0000   0.0000   0.8667 -36.2796  -4.2480  11.9810  16.1822
   0.0000   0.0000   0.0000   0.0000   0.8555 -36.1093  -4.1730  11.8643  16.1169
   0.0000   0.0000   0.0000   0.0000   0.8451 -35.9391  -4.0958  11.7469  16.0509
   0.0000   0.0000   0.0000   0.0000   0.8345 -35.7643  -4.0219  11.6345  15.9795
   0.0000   0.0000   0.0000   0.0000   0.8257 -35.5819  -3.9565  11.5272  15.9033
   0.0000   0.0000   0.0000   0.0000   0.8182 -35.3980  -3.8931  11.4246  15.8233
   0.0000   0.0000   0.0000   0.0000   0.8109 -35.2134  -3.8299  11.3301  15.7366
   0.0000   0.0000   0.0000   0.0000   0.8036 -35.0267  -3.7670  11.2351  15.6490
   0.0000   0.0000   0.0000   0.0000   0.7965 -34.8373  -3.7031  11.1369  15.5649
   0.0000   0.0000   0.0000   0.0000   0.7887 -34.6431  -3.6404  11.0357  15.4813
   0.0000   0.0000   0.0000   0.0000   0.7808 -34.4440  -3.5793  10.9335  15.3979
   0.0000   0.0000   0.0000   0.0000   0.7730 -34.2439  -3.5166  10.8303  15.3130
   0.0000   0.0000   0.0000   0.0000   0.7651 -34.0408  -3.4554  10.7268  15.2272
   0.0000   0.0000   0.0000   0.0000   0.7565 -33.8288  -3.4016  10.6236  15.1417
   0.0000   0.0000   0.0000   0.0000   0.7475 -33.6126  -3.3504  10.5215  15.0543
   0.0000   0.0000   0.0000   0.0000   0.7380 -33.3961  -3.2957  10.4172  14.9658
   0.0000   0.0000   0.0000   0.0000   0.7279 -33.1780  -3.2376  10.3105  14.8747
   0.0000   0.0000   0.0000   0.0000   0.7183 -32.9592  -3.1791  10.2040  14.7827
   0.0000   0.0000   0.0000   0.0000   0.7102 -32.7401  -3.1216  10.0975  14.6897
   0.0000   0.0000   0.0000   0.0000   0.7048 -32.5226  -3.0636   9.9919  14.5953
   0.0000   0.0000   0.0000   0.0000   0.6992 -32.3040  -3.0051   9.8866  14.4995
   0.0000   0.0000   0.0000   0.0000   0.6941 -32.0845  -2.9464   9.7813  14.4023
   0.0000   0.0000   0.0000   0.0000   0.6892 -31.8639  -2.8866   9.6757  14.3029
   0.0000   0.0000   0.0000   0.0000   0.6847 -31.6410  -2.8281   9.5720  14.2006
   0.0000   0.0000   0.0000   0.0000   0.6807 -31.4158  -2.7715   9.4684  14.0969
   0.0000   0.0000   0.0000   0.0000   0.6766 -31.1853  -2.7191   9.3645  13.9925
   0.0000   0.0000   0.0000   0.0000   0.6728 -30.9521  -2.6690   9.2619  13.8861
   0.0000   0.0000   0.0000   0.0000   0.6707 -30.7166  -2.6218   9.1610  13.7779
   0.0000   0.0000   0.0000   0.0000   0.6688 -30.4760  -2.5785   9.0610  13.6683
   0.0000   0.0000   0.0000   0.0000   0.6669 -30.2252  -2.5425   8.9605  13.5574
   0.0000   0.0000   0.0000   0.0000   0.6653 -29.9707  -2.5098   8.8624  13.4448
   0.0000   0.0000   0.0000   0.0000   0.6636 -29.7134  -2.4798   8.7691  13.3279
   0.0000   0.0000   0.0000   0.0000   0.6613 -29.4528  -2.4521   8.6809  13.2058
   0.0000   0.0000   0.0000   0.0000   0.6591 -29.1878  -2.4267   8.5934  13.0816
   0.0000   0.0000   0.0000   0.0000   0.6589 -28.9240  -2.3997   8.5053  12.9558
   0.0000   0.0000   0.0000   0.0000   0.6602 -28.6616  -2.3715   8.4199  12.8270
   0.0000   0.0000   0.0000   0.0000   0.6622 -28.3998  -2.3429   8.3367  12.6968
   0.0000   0.0000   0.0000   0.0000   0.6647 -28.1382  -2.3140   8.2568  12.5643
   0.0000   0.0000   0.0000   0.0000   0.6673 -27.8754  -2.2854   8.1805  12.4286
   0.0000   0.0000   0.0000   0.0000   0.6700 -27.6111  -2.2583   8.1056  12.2919
   0.0000   0.0000   0.0000   0.0000   0.6734 -27.3449  -2.2330   8.0302  12.1563
   0.0000   0.0000   0.0000   0.0000   0.6793 -27.0800  -2.2091   7.9550  12.0205
   0.0000   0.0000   0.0000   0.0000   0.6885 -26.8181  -2.1854   7.8803  11.8839
   0.0000   0.0000   0.0000   0.0000   0.6978 -26.5558  -2.1616   7.8061  11.7466
   0.0000   0.0000   0.0000   0.0000   0.7067 -26.2935  -2.1374   7.7315  11.6093
   0.0000   0.0000   0.0000   0.0000   0.7154 -26.0312  -2.1132   7.6581  11.4708
   0.0000   0.0000   0.0000   0.0000   0.7229 -25.7681  -2.0893   7.5866  11.3310
   0.0000   0.0000   0.0000   0.0000   0.7296 -25.5052  -2.0655   7.5156  11.1904
   0.0000   0.0000   0.0000   0.0000   0.7367 -25.2427  -2.0419   7.4442  11.0504
   0.0000   0.0000   0.0000   0.0000   0.7438 -24.9796  -2.0180   7.3725  10.9099
   0.0000   0.0000   0.0000   0.0000   0.7503 -24.7154  -1.9939   7.3000  10.7698
   0.0000   0.0000   0.0000   0.0000   0.7571 -24.4511  -1.9695   7.2270  10.6308
   0.0000   0.0000   0.0000   0.0000   0.7644 -24.1864  -1.9453   7.1536  10.4921
   0.0000   0.0000   0.0000   0.0000   0.7733 -23.9226  -1.9211   7.0791  10.3529
   0.0000   0.0000   0.0000   0.0000   0.7837 -23.6589  -1.8963   7.0032  10.2135
   0.0000   0.0000   0.0000   0.0000   0.7949 -23.3956  -1.8700   6.9244  10.0744
   0.0000   0.0000   0.0000   0.0000   0.8059 -23.1310  -1.8441   6.8446   9.9352
   0.0000   0.0000   0.0000   0.0000   0.8176 -22.8644  -1.8203   6.7649   9.7964
   0.0000   0.0000   0.0000   0.0000   0.8284 -22.5962  -1.7978   6.6855   9.6576
   0.0000   0.0000   0.0000   0.0000   0.8386 -22.3260  -1.7764   6.6056   9.5193
   0.0000   0.0000   0.0000   0.0000   0.8482 -22.0550  -1.7553   6.5254   9.3807
   0.0000   0.0000   0.0000   0.0000   0.8573 -21.7835  -1.7346   6.4456   9.2442
   0.0000   0.0000   0.0000   0.0000   0.8647 -21.5106  -1.7136   6.3645   9.1168
   0.0000   0.0000   0.0000   0.0000   0.8709 -21.2365  -1.6922   6.2824   8.9949
   0.0000   0.0000   0.0000   0.0000   0.8764 -20.9630  -1.6695   6.1985   8.8745
   0.0000   0.0000   0.0000   0.0000   0.8817 -20.6903  -1.6464   6.1150   8.7569
   0.0000   0.0000   0.0000   0.0000   0.8867 -20.4170  -1.6229   6.0324   8.6403
   0.0000   0.0000   0.0000   0.0000   0.8921 -20.1432  -1.5983   5.9486   8.5239
   0.0000   0.0000   0.0000   0.0000   0.8981 -19.8692  -1.5732   5.8656   8.4074
   0.0000   0.0000   0.0000   0.0000   0.9046 -19.5956  -1.5488   5.7873   8.2872
   0.0000   0.0000   0.0000   0.0000   0.9107 -19.3215  -1.5253   5.7163   8.1591
   0.0000   0.0000   0.0000   0.0000   0.9150 -19.0469  -1.5015   5.6445   8.0309
   0.0000   0.0000   0.0000   0.0000   0.9183 -18.7727  -1.4762   5.5717   7.9016
   0.0000   0.0000   0.0000   0.0000   0.9202 -18.4979  -1.4509   5.5010   7.7698
   0.0000   0.0000   0.0000   0.0000   0.9190 -18.2216  -1.4269   5.4327   7.6350
   0.0000   0.0000   0.0000   0.0000   0.9159 -17.9468  -1.4032   5.3658   7.4990
   0.0000   0.0000   0.0000   0.0000   0.9122 -17.6721  -1.3809   5.3014   7.3606
   0.0000   0.0000   0.0000   0.0000   0.9080 -17.3968  -1.3607   5.2371   7.2220
   0.0000   0.0000   0.0000   0.0000   0.8998 -17.1206  -1.3404   5.1718   7.0834
   0.0000   0.0000   0.0000   0.0000   0.8913 -16.8451  -1.3204   5.1124   6.9373
   0.0000   0.0000   0.0000   0.0000   0.8848 -16.5730  -1.3019   5.0582   6.7861
   0.0000   0.0000   0.0000   0.0000   0.8749 -16.3026  -1.2835   5.0043   6.6338
   0.0000   0.0000   0.0000   0.0000   0.8608 -16.0341  -1.2651   4.9502   6.4817
   0.0000   0.0000   0.0000   0.0000   0.8459 -15.7676  -1.2469   4.8963   6.3303
   0.0000   0.0000   0.0000   0.0000   0.8323 -15.5021  -1.2288   4.8424   6.1812
   0.0000   0.0000   0.0000   0.0000   0.8206 -15.2387  -1.2106   4.7899   6.0316
   0.0000   0.0000   0.0000   0.0000   0.8130 -14.9787  -1.1928   4.7378   5.8833
   0.0000   0.0000   0.0000   0.0000   0.8075 -14.7229  -1.1759   4.6855   5.7377
   0.0000   0.0000   0.0000   0.0000   0.8069 -14.4730  -1.1598   4.6331   5.5951
   0.0000   0.0000   0.0000   0.0000   0.8087 -14.2250  -1.1440   4.5806   5.4532
   0.0000   0.0000   0.0000   0.0000   0.8120 -13.9783  -1.1287   4.5276   5.3141
   0.0000   0.0000   0.0000   0.0000   0.8168 -13.7325  -1.1140   4.4745   5.1810
   0.0000   0.0000   0.0000   0.0000   0.8237 -13.4883  -1.0998   4.4212   5.0488
   0.0000   0.0000   0.0000   0.0000   0.8336 -13.2474  -1.0855   4.3679   4.9201
   0.0000   0.0000   0.0000   0.0000   0.8488 -13.0118  -1.0710   4.3139   4.7922
   0.0000   0.0000   0.0000   0.0000   0.8690 -12.7820  -1.0565   4.2596   4.6657
   0.0000   0.0000   0.0000   0.0000   0.8924 -12.5561  -1.0417   4.2050   4.5452
   0.0000   0.0000   0.0000   0.0000   0.9175 -12.3319  -1.0269   4.1504   4.4480
   0.0000   0.0000   0.0000   0.0000   0.9435 -12.1096  -1.0118   4.0955   4.3687
   0.0000   0.0000   0.0000   0.0000   0.9673 -11.8892  -0.9961   4.0396   4.3036
   0.0000   0.0000   0.0000   0.0000   0.9864 -11.6718  -0.9804   3.9841   4.2419
   0.0000   0.0000   0.0000   0.0000   1.0047 -11.4601  -0.9643   3.9289   4.1798
   0.0000   0.0000   0.0000   0.0000   1.0253 -11.2551  -0.9478   3.8745   4.1181
   0.0000   0.0000   0.0000   0.0000   1.0476 -11.0545  -0.9309   3.8216   4.0563
   0.0000   0.0000   0.0000   0.0000   1.0709 -10.8604  -0.9140   3.7695   3.9959
   0.0000   0.0000   0.0000   0.0000   1.0911 -10.6708  -0.8978   3.7183   3.9352
   0.0000   0.0000   0.0000   0.0000   1.1093 -10.4815  -0.8823   3.6676   3.8744
   0.0000   0.0000   0.0000   0.0000   1.1250 -10.2938  -0.8672   3.6179   3.8128
   0.0000   0.0000   0.0000   0.0000   1.1341 -10.1057  -0.8521   3.5682   3.7538
   0.0000   0.0000   0.0000   0.0000   1.1396  -9.9186  -0.8372   3.5182   3.7003
   0.0000   0.0000   0.0000   0.0000   1.1439  -9.7335  -0.8231   3.4684   3.6504
   0.0000   0.0000   0.0000   0.0000   1.1470  -9.5525  -0.8091   3.4192   3.6037
   0.0000   0.0000   0.0000   0.0000   1.1489  -9.3751  -0.7947   3.3706   3.5583
   0.0000   0.0000   0.0000   0.0000   1.1469  -9.1971  -0.7805   3.3217   3.5138
   0.0000   0.0000   0.0000   0.0000   1.1384  -9.0197  -0.7667   3.2728   3.4686
   0.0000   0.0000   0.0000   0.0000   1.1244  -8.8441  -0.7529   3.2238   3.4238
   0.0000   0.0000   0.0000   0.0000   1.1072  -8.6694  -0.7393   3.1744   3.3814
   0.0000   0.0000   0.0000   0.0000   1.0926  -8.4996  -0.7254   3.1249   3.3402
   0.0000   0.0000   0.0000   0.0000   1.0806  -8.3341  -0.7119   3.0753   3.3002
   0.0000   0.0000   0.0000   0.0000   1.0614  -8.1703  -0.6983   3.0257   3.2617
   0.0000   0.0000   0.0000   0.0000   1.0363  -8.0088  -0.6851   2.9764   3.2232
   0.0000   0.0000   0.0000   0.0000   1.0187  -7.8569  -0.6717   2.9267   3.1855
   0.0000   0.0000   0.0000   0.0000   1.0091  -7.7157  -0.6582   2.8770   3.1477
   0.0000   0.0000   0.0000   0.0000   0.9992  -7.5783  -0.6444   2.8275   3.1098
   0.0000   0.0000   0.0000   0.0000   0.9826  -7.4417  -0.6305   2.7780   3.0716
   0.0000   0.0000   0.0000   0.0000   0.9612  -7.3053  -0.6174   2.7293   3.0328
   0.0000   0.0000   0.0000   0.0000   0.9379  -7.1700  -0.6046   2.6812   2.9940
   0.0000   0.0000   0.0000   0.0000   0.9137  -7.0343  -0.5930   2.6333   2.9554
   0.0000   0.0000   0.0000   0.0000   0.8890  -6.8983  -0.5824   2.5853   2.9176
   0.0000   0.0000   0.0000   0.0000   0.8643  -6.7624  -0.5725   2.5383   2.8804
   0.0000   0.0000   0.0000   0.0000   0.8377  -6.6269  -0.5636   2.4930   2.8436
   0.0000   0.0000   0.0000   0.0000   0.8080  -6.4934  -0.5553   2.4498   2.8065
   0.0000   0.0000   0.0000   0.0000   0.7785  -6.3638  -0.5474   2.4076   2.7698
   0.0000   0.0000   0.0000   0.0000   0.7515  -6.2399  -0.5398   2.3666   2.7333
   0.0000   0.0000   0.0000   0.0000   0.7282  -6.1224  -0.5323   2.3267   2.6967
   0.0000   0.0000   0.0000   0.0000   0.7077  -6.0103  -0.5246   2.2873   2.6616
   0.0000   0.0000   0.0000   0.0000   0.6878  -5.9015  -0.5163   2.2476   2.6271
   0.0000   0.0000   0.0000   0.0000   0.6663  -5.7938  -0.5077   2.2076   2.5934
   0.0000   0.0000   0.0000   0.0000   0.6455  -5.6889  -0.4990   2.1674   2.5600
   0.0000   0.0000   0.0000   0.0000   0.6267  -5.5879  -0.4900   2.1266   2.5274
   0.0000   0.0000   0.0000   0.0000   0.6092  -5.4901  -0.4814   2.0857   2.4951
   0.0000   0.0000   0.0000   0.0000   0.5919  -5.3945  -0.4738   2.0448   2.4633
   0.0000   0.0000   0.0000   0.0000   0.5788  -5.3027  -0.4678   2.0050   2.4309
   0.0000   0.0000   0.0000   0.0000   0.5715  -5.2166  -0.4621   1.9668   2.3972
   0.0000   0.0000   0.0000   0.0000   0.5641  -5.1322  -0.4569   1.9313   2.3625
   0.0000   0.0000   0.0000   0.0000   0.5526  -5.0485  -0.4519   1.8979   2.3282
   0.0000   0.0000   0.0000   0.0000   0.5414  -4.9675  -0.4475   1.8653   2.2938
   0.0000   0.0000   0.0000   0.0000   0.5340  -4.8915  -0.4436   1.8333   2.2593
   0.0000   0.0000   0.0000   0.0000   0.5292  -4.8192  -0.4393   1.8011   2.2242
   0.0000   0.0000   0.0000   0.0000   0.5257  -4.7493  -0.4351   1.7691   2.1888
   0.0000   0.0000   0.0000   0.0000   0.5230  -4.6817  -0.4311   1.7372   2.1533
   0.0000   0.0000   0.0000   0.0000   0.5214  -4.6161  -0.4274   1.7060   2.1169
   0.0000   0.0000   0.0000   0.0000   0.5204  -4.5521  -0.4236   1.6764   2.0785
   0.0000   0.0000   0.0000   0.0000   0.5193  -4.4889  -0.4190   1.6475   2.0386
   0.0000   0.0000   0.0000   0.0000   0.5186  -4.4269  -0.4144   1.6191   1.9978
   0.0000   0.0000   0.0000   0.0000   0.5190  -4.3676  -0.4095   1.5905   1.9566
   0.0000   0.0000   0.0000   0.0000   0.5210  -4.3101  -0.4054   1.5620   1.9157
   0.0000   0.0000   0.0000   0.0000   0.5251  -4.2548  -0.4018   1.5335   1.8750
   0.0000   0.0000   0.0000   0.0000   0.5319  -4.2023  -0.3979   1.5049   1.8341
   0.0000   0.0000   0.0000   0.0000   0.5400  -4.1515  -0.3942   1.4768   1.7929
   0.0000   0.0000   0.0000   0.0000   0.5471  -4.1019  -0.3902   1.4484   1.7517
   0.0000   0.0000   0.0000   0.0000   0.5500  -4.0524  -0.3861   1.4194   1.7105
   0.0000   0.0000   0.0000   0.0000   0.5506  -4.0038  -0.3817   1.3904   1.6697
   0.0000   0.0000   0.0000   0.0000   0.5518  -3.9565  -0.3773   1.3631   1.6291
   0.0000   0.0000   0.0000   0.0000   0.5522  -3.9096  -0.3730   1.3371   1.5918
   0.0000   0.0000   0.0000   0.0000   0.5524  -3.8634  -0.3688   1.3117   1.5584
   0.0000   0.0000   0.0000   0.0000   0.5515  -3.8177  -0.3644   1.2869   1.5265
   0.0000   0.0000   0.0000   0.0000   0.5505  -3.7728  -0.3599   1.2618   1.4951
   0.0000   0.0000   0.0000   0.0000   0.5487  -3.7275  -0.3559   1.2365   1.4643
   0.0000   0.0000   0.0000   0.0000   0.5469  -3.6822  -0.3526   1.2115   1.4341
   0.0000   0.0000   0.0000   0.0000   0.5455  -3.6372  -0.3498   1.1867   1.4054
   0.0000   0.0000   0.0000   0.0000   0.5458  -3.5939  -0.3473   1.1620   1.3781
   0.0000   0.0000   0.0000   0.0000   0.5473  -3.5517  -0.3450   1.1383   1.3509
   0.0000   0.0000   0.0000   0.0000   0.5471  -3.5090  -0.3429   1.1166   1.3255
   0.0000   0.0000   0.0000   0.0000   0.5459  -3.4668  -0.3409   1.0955   1.3042
   0.0000   0.0000   0.0000   0.0000   0.5439  -3.4249  -0.3389   1.0750   1.2834
   0.0000   0.0000   0.0000   0.0000   0.5421  -3.3838  -0.3369   1.0545   1.2635
   0.0000   0.0000   0.0000   0.0000   0.5404  -3.3432  -0.3350   1.0342   1.2446
   0.0000   0.0000   0.0000   0.0000   0.5392  -3.3033  -0.3334   1.0148   1.2259
   0.0000   0.0000   0.0000   0.0000   0.5389  -3.2638  -0.3327   0.9959   1.2067
   0.0000   0.0000   0.0000   0.0000   0.5391  -3.2248  -0.3321   0.9769   1.1875
   0.0000   0.0000   0.0000   0.0000   0.5405  -3.1875  -0.3314   0.9575   1.1691
   0.0000   0.0000   0.0000   0.0000   0.5419  -3.1505  -0.3303   0.9379   1.1508
   0.0000   0.0000   0.0000   0.0000   0.5427  -3.1135  -0.3294   0.9190   1.1330
   0.0000   0.0000   0.0000   0.0000   0.5432  -3.0764  -0.3286   0.9003   1.1162
   0.0000   0.0000   0.0000   0.0000   0.5436  -3.0394  -0.3276   0.8820   1.0995
   0.0000   0.0000   0.0000   0.0000   0.5437  -3.0020  -0.3267   0.8639   1.0854
   0.0000   0.0000   0.0000   0.0000   0.5437  -2.9646  -0.3257   0.8458   1.0755
   0.0000   0.0000   0.0000   0.0000   0.5430  -2.9271  -0.3248   0.8279   1.0671
   0.0000   0.0000   0.0000   0.0000   0.5422  -2.8897  -0.3238   0.8105   1.0580
   0.0000   0.0000   0.0000   0.0000   0.5415  -2.8526  -0.3228   0.7939   1.0493
   0.0000   0.0000   0.0000   0.0000   0.5401  -2.8160  -0.3218   0.7783   1.0400
   0.0000   0.0000   0.0000   0.0000   0.5381  -2.7802  -0.3208   0.7630   1.0303
   0.0000   0.0000   0.0000   0.0000   0.5363  -2.7450  -0.3198   0.7480   1.0213
   0.0000   0.0000   0.0000   0.0000   0.5337  -2.7097  -0.3190   0.7336   1.0119
   0.0000   0.0000   0.0000   0.0000   0.5314  -2.6749  -0.3179   0.7198   1.0016
   0.0000   0.0000   0.0000   0.0000   0.5293  -2.6405  -0.3168   0.7062   0.9911
   0.0000   0.0000   0.0000   0.0000   0.5269  -2.6061  -0.3156   0.6930   0.9811
   0.0000   0.0000   0.0000   0.0000   0.5244  -2.5719  -0.3143   0.6805   0.9712
   0.0000   0.0000   0.0000   0.0000   0.5216  -2.5379  -0.3130   0.6684   0.9610
   0.0000   0.0000   0.0000   0.0000   0.5187  -2.5043  -0.3116   0.6567   0.9503
   0.0000   0.0000   0.0000   0.0000   0.5155  -2.4711  -0.3100   0.6451   0.9397
   0.0000   0.0000   0.0000   0.0000   0.5124  -2.4381  -0.3080   0.6338   0.9286
   0.0000   0.0000   0.0000   0.0000   0.5092  -2.4054  -0.3060   0.6232   0.9166
   0.0000   0.0000   0.0000   0.0000   0.5063  -2.3726  -0.3041   0.6126   0.9046
   0.0000   0.0000   0.0000   0.0000   0.5031  -2.3400  -0.3022   0.6027   0.8918
   0.0000   0.0000   0.0000   0.0000   0.5001  -2.3076  -0.3001   0.5928   0.8791
   0.0000   0.0000   0.0000   0.0000   0.4971  -2.2753  -0.2978   0.5824   0.8666
   0.0000   0.0000   0.0000   0.0000   0.4939  -2.2426  -0.2958   0.5721   0.8542
   0.0000   0.0000   0.0000   0.0000   0.4905  -2.2101  -0.2934   0.5618   0.8416
   0.0000   0.0000   0.0000   0.0000   0.4869  -2.1777  -0.2908   0.5517   0.8289
   0.0000   0.0000   0.0000   0.0000   0.4829  -2.1453  -0.2883   0.5419   0.8158
   0.0000   0.0000   0.0000   0.0000   0.4791  -2.1134  -0.2856   0.5323   0.8025
   0.0000   0.0000   0.0000   0.0000   0.4744  -2.0813  -0.2833   0.5226   0.7894
   0.0000   0.0000   0.0000   0.0000   0.4688  -2.0490  -0.2807   0.5127   0.7767
   0.0000   0.0000   0.0000   0.0000   0.4628  -2.0168  -0.2782   0.5028   0.7643
   0.0000   0.0000   0.0000   0.0000   0.4565  -1.9843  -0.2760   0.4933   0.7518
   0.0000   0.0000   0.0000   0.0000   0.4498  -1.9517  -0.2738   0.4838   0.7392
   0.0000   0.0000   0.0000   0.0000   0.4430  -1.9192  -0.2715   0.4746   0.7264
   0.0000   0.0000   0.0000   0.0000   0.4354  -1.8866  -0.2693   0.4657   0.7136
   0.0000   0.0000   0.0000   0.0000   0.4275  -1.8540  -0.2671   0.4571   0.7006
   0.0000   0.0000   0.0000   0.0000   0.4203  -1.8221  -0.2647   0.4486   0.6874
   0.0000   0.0000   0.0000   0.0000   0.4126  -1.7904  -0.2621   0.4413   0.6728
   0.0000   0.0000   0.0000   0.0000   0.4051  -1.7587  -0.2598   0.4345   0.6581
   0.0000   0.0000   0.0000   0.0000   0.3978  -1.7274  -0.2575   0.4281   0.6431
   0.0000   0.0000   0.0000   0.0000   0.3905  -1.6963  -0.2552   0.4216   0.6288
   0.0000   0.0000   0.0000   0.0000   0.3839  -1.6661  -0.2526   0.4149   0.6147
