 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
 0 0 0141414141413
