   0.0000   0.0000   0.0000   0.0000  25.4319  18.9299  14.5763   7.7026   2.4129
   0.0000   0.0000   0.0000   0.0000  25.3539  18.9594  14.5802   7.6833   2.3758
   0.0000   0.0000   0.0000   0.0000  25.2758  18.9889  14.5841   7.6640   2.3388
   0.0000   0.0000   0.0000   0.0000  25.1978  19.0184  14.5880   7.6448   2.3017
   0.0000   0.0000   0.0000   0.0000  25.1198  19.0479  14.5919   7.6255   2.2646
   0.0000   0.0000   0.0000   0.0000  25.0417  19.0774  14.5958   7.6062   2.2276
   0.0000   0.0000   0.0000   0.0000  24.9637  19.1069  14.5997   7.5869   2.1905
   0.0000   0.0000   0.0000   0.0000  24.8856  19.1365  14.6036   7.5677   2.1535
   0.0000   0.0000   0.0000   0.0000  24.8076  19.1660  14.6075   7.5484   2.1164
   0.0000   0.0000   0.0000   0.0000  24.7295  19.1955  14.6114   7.5291   2.0794
   0.0000   0.0000   0.0000   0.0000  24.6515  19.2250  14.6153   7.5098   2.0423
   0.0000   0.0000   0.0000   0.0000  24.5734  19.2545  14.6193   7.4905   2.0052
   0.0000   0.0000   0.0000   0.0000  24.4954  19.2840  14.6232   7.4713   1.9682
   0.0000   0.0000   0.0000   0.0000  24.4173  19.3135  14.6271   7.4520   1.9311
   0.0000   0.0000   0.0000   0.0000  24.3393  19.3430  14.6310   7.4327   1.8941
   0.0000   0.0000   0.0000   0.0000  24.2612  19.3726  14.6349   7.4134   1.8570
   0.0000   0.0000   0.0000   0.0000  24.1832  19.4021  14.6388   7.3942   1.8200
   0.0000   0.0000   0.0000   0.0000  24.1052  19.4316  14.6427   7.3749   1.7829
   0.0000   0.0000   0.0000   0.0000  24.0271  19.4611  14.6466   7.3556   1.7458
   0.0000   0.0000   0.0000   0.0000  23.9491  19.4906  14.6505   7.3363   1.7088
   0.0000   0.0000   0.0000   0.0000  23.8710  19.5201  14.6544   7.3171   1.6717
   0.0000   0.0000   0.0000   0.0000  23.7930  19.5496  14.6583   7.2978   1.6347
   0.0000   0.0000   0.0000   0.0000  23.7149  19.5791  14.6622   7.2785   1.5976
   0.0000   0.0000   0.0000   0.0000  23.6369  19.6087  14.6661   7.2592   1.5605
   0.0000   0.0000   0.0000   0.0000  23.5588  19.6382  14.6700   7.2400   1.5235
   0.0000   0.0000   0.0000   0.0000  23.4808  19.6677  14.6739   7.2207   1.4864
   0.0000   0.0000   0.0000   0.0000  23.4027  19.6972  14.6778   7.2014   1.4494
   0.0000   0.0000   0.0000   0.0000  23.3249  19.7265  14.6817   7.1821   1.4123
   0.0000   0.0000   0.0000   0.0000  23.2474  19.7554  14.6857   7.1629   1.3753
   0.0000   0.0000   0.0000   0.0000  23.1705  19.7836  14.6929   7.1406   1.3383
   0.0000   0.0000   0.0000   0.0000  23.0949  19.8104  14.7057   7.1128   1.3012
   0.0000   0.0000   0.0000   0.0000  23.0099  19.8365  14.7222   7.0818   1.2642
   0.0000   0.0000   0.0000   0.0000  22.9168  19.8623  14.7403   7.0492   1.2272
   0.0000   0.0000   0.0000   0.0000  22.8217  19.8864  14.7592   7.0158   1.1903
   0.0000   0.0000   0.0000   0.0000  22.7164  19.9094  14.7789   6.9816   1.1534
   0.0000   0.0000   0.0000   0.0000  22.5992  19.9316  14.7990   6.9469   1.1165
   0.0000   0.0000   0.0000   0.0000  22.4760  19.9517  14.8194   6.9120   1.0796
   0.0000   0.0000   0.0000   0.0000  22.3505  19.9694  14.8405   6.8763   1.0427
   0.0000   0.0000   0.0000   0.0000  22.2200  19.9871  14.8617   6.8404   1.0057
   0.0000   0.0000   0.0000   0.0000  22.0891  20.0019  14.8826   6.8044   0.9688
   0.0000   0.0000   0.0000   0.0000  21.9615  20.0098  14.9034   6.7682   0.9318
   0.0000   0.0000   0.0000   0.0000  21.8340  20.0159  14.9243   6.7321   0.8946
   0.0000   0.0000   0.0000   0.0000  21.7069  20.0163  14.9452   6.6959   0.8575
   0.0000   0.0000   0.0000   0.0000  21.5819  20.0105  14.9662   6.6598   0.8201
   0.0000   0.0000   0.0000   0.0000  21.4600  20.0007  14.9870   6.6245   0.7818
   0.0000   0.0000   0.0000   0.0000  21.3269  19.9887  15.0078   6.5899   0.7428
   0.0000   0.0000   0.0000   0.0000  21.1836  19.9759  15.0288   6.5554   0.7035
   0.0000   0.0000   0.0000   0.0000  21.0271  19.9629  15.0499   6.5224   0.6627
   0.0000   0.0000   0.0000   0.0000  20.8615  19.9457  15.0711   6.4915   0.6194
   0.0000   0.0000   0.0000   0.0000  20.7104  19.8976  15.0922   6.4618   0.5751
   0.0000   0.0000   0.0000   0.0000  20.5583  19.8399  15.1129   6.4331   0.5296
   0.0000   0.0000   0.0000   0.0000  20.3833  19.7691  15.1331   6.4054   0.4832
   0.0000   0.0000   0.0000   0.0000  20.1619  19.6870  15.1525   6.3785   0.4362
   0.0000   0.0000   0.0000   0.0000  19.9366  19.5827  15.1692   6.3524   0.3881
   0.0000   0.0000   0.0000   0.0000  19.7395  19.4471  15.1808   6.3297   0.3370
   0.0000   0.0000   0.0000   0.0000  19.5743  19.2811  15.1903   6.3113   0.2815
   0.0000   0.0000   0.0000   0.0000  19.4494  19.0782  15.1950   6.2915   0.2252
   0.0000   0.0000   0.0000   0.0000  19.3405  18.8765  15.1811   6.2717   0.1682
   0.0000   0.0000   0.0000   0.0000  19.2359  18.6760  15.1643   6.2493   0.1111
   0.0000   0.0000   0.0000   0.0000  19.1348  18.4881  15.1480   6.2091   0.0539
   0.0000   0.0000   0.0000   0.0000  19.0458  18.3107  15.1463   6.1311  -0.0013
   0.0000   0.0000   0.0000   0.0000  18.9693  18.1465  15.1627   6.0099  -0.0541
   0.0000   0.0000   0.0000   0.0000  18.9000  18.0102  15.1914   5.8426  -0.1072
   0.0000   0.0000   0.0000   0.0000  18.8363  17.8809  15.2365   5.6446  -0.1591
   0.0000   0.0000   0.0000   0.0000  18.7711  17.7696  15.3003   5.4074  -0.2113
   0.0000   0.0000   0.0000   0.0000  18.7049  17.6732  15.3959   5.1209  -0.2611
   0.0000   0.0000   0.0000   0.0000  18.6439  17.5923  15.4838   4.8252  -0.3160
   0.0000   0.0000   0.0000   0.0000  18.5904  17.5266  15.5635   4.5177  -0.3822
   0.0000   0.0000   0.0000   0.0000  18.5337  17.4710  15.6338   4.2148  -0.4628
   0.0000   0.0000   0.0000   0.0000  18.4530  17.4202  15.7139   3.9101  -0.5583
   0.0000   0.0000   0.0000   0.0000  18.3707  17.3819  15.7990   3.6014  -0.6684
   0.0000   0.0000   0.0000   0.0000  18.2757  17.3448  15.8868   3.2904  -0.7797
   0.0000   0.0000   0.0000   0.0000  18.1819  17.3101  15.9707   2.9719  -0.8812
   0.0000   0.0000   0.0000   0.0000  18.0785  17.2870  16.0407   2.6835  -1.0050
   0.0000   0.0000   0.0000   0.0000  17.9680  17.2626  16.1112   2.4166  -1.1199
   0.0000   0.0000   0.0000   0.0000  17.8518  17.2314  16.1876   2.2128  -1.2920
   0.0000   0.0000   0.0000   0.0000  17.7453  17.1826  16.2765   2.0398  -1.5055
   0.0000   0.0000   0.0000   0.0000  17.6461  17.1245  16.3722   1.8961  -1.7449
   0.0000   0.0000   0.0000   0.0000  17.5502  17.0671  16.4629   1.7778  -2.0056
   0.0000   0.0000   0.0000   0.0000  17.4608  17.0141  16.5425   1.6708  -2.2750
   0.0000   0.0000   0.0000   0.0000  17.3742  16.9664  16.6044   1.5771  -2.5422
   0.0000   0.0000   0.0000   0.0000  17.2843  16.9160  16.6595   1.5015  -2.8153
   0.0000   0.0000   0.0000   0.0000  17.1853  16.8774  16.6992   1.4414  -3.0862
   0.0000   0.0000   0.0000   0.0000  17.1013  16.8328  16.7340   1.3798  -3.3520
   0.0000   0.0000   0.0000   0.0000  17.0173  16.7838  16.7751   1.3154  -3.6193
   0.0000   0.0000   0.0000   0.0000  16.9120  16.7342  16.8190   1.2529  -3.8872
   0.0000   0.0000   0.0000   0.0000  16.7978  16.6811  16.8689   1.1860  -4.1479
   0.0000   0.0000   0.0000   0.0000  16.6786  16.6267  16.9270   1.1124  -4.4028
   0.0000   0.0000   0.0000   0.0000  16.5634  16.5757  16.9843   1.0327  -4.6503
   0.0000   0.0000   0.0000   0.0000  16.4477  16.5333  17.0315   0.9595  -4.9003
